clip_id,frame_number,timestamp,height,width,top,left,label_category_attr:occlusion,object-id,object-name
ccwvanq897y62wmo,120,4.0,60.0,21.0,497.0,1081.0,not-occluded,a61064e7-a89c-4199-8f81-4099ea391daf,vehicle:13
ccwvanq897y62wmo,120,4.0,44.0,24.0,521.0,580.0,not-occluded,18e14f15-fd22-49f3-a658-71fb500be81b,vehicle:17
ccwvanq897y62wmo,120,4.0,74.0,25.0,497.0,1140.0,not-occluded,5c6132f0-14db-11ec-ae34-cbf89fa4fa61,pedestrian:50
ccwvanq897y62wmo,120,4.0,57.0,17.0,501.0,1032.0,partial,8c461800-14db-11ec-ae34-cbf89fa4fa61,pedestrian:55
ccwvanq897y62wmo,120,4.0,49.0,20.0,504.0,1075.0,major,d34572a0-14db-11ec-ae34-cbf89fa4fa61,pedestrian:57
ccwvanq897y62wmo,120,4.0,51.0,21.0,496.0,1179.0,not-occluded,d8a5a350-14db-11ec-ae34-cbf89fa4fa61,pedestrian:58
ccwvanq897y62wmo,120,4.0,47.0,18.0,495.0,1199.0,not-occluded,db6cd9a0-14db-11ec-ae34-cbf89fa4fa61,pedestrian:59
ccwvanq897y62wmo,120,4.0,78.0,22.0,495.0,1236.0,not-occluded,de5f3ea0-14db-11ec-ae34-cbf89fa4fa61,pedestrian:60
ccwvanq897y62wmo,120,4.0,82.0,24.0,493.0,1217.0,not-occluded,e1e8b380-14db-11ec-ae34-cbf89fa4fa61,pedestrian:61
ccwvanq897y62wmo,150,5.0,83.0,44.0,496.0,1147.0,not-occluded,9f8fdac0-a879-4343-bf87-60bdab3875a3,vehicle:8
ccwvanq897y62wmo,150,5.0,89.0,29.0,490.0,1242.0,not-occluded,660f9150-510d-4a05-aa56-43cf4985e062,vehicle:21
ccwvanq897y62wmo,150,5.0,58.0,19.0,494.0,1113.0,not-occluded,a61064e7-a89c-4199-8f81-4099ea391daf,vehicle:13
ccwvanq897y62wmo,150,5.0,48.0,20.0,496.0,1200.0,partial,b5fc8f4a-fdf2-4e36-9096-1843decc32b1,vehicle:22
ccwvanq897y62wmo,150,5.0,41.0,21.0,521.0,581.0,not-occluded,4048d80f-8705-4ff7-a9a1-2530fe9b86c9,vehicle:19
ccwvanq897y62wmo,150,5.0,252.0,137.0,446.0,1689.0,partial,ea778ee0-14db-11ec-ae34-cbf89fa4fa61,pedestrian:62
ccwvanq897y62wmo,150,5.0,58.0,23.0,501.0,1028.0,partial,f6d80bb0-14db-11ec-ae34-cbf89fa4fa61,pedestrian:63
ccwvanq897y62wmo,150,5.0,48.0,17.0,501.0,1107.0,major,005fc600-14dc-11ec-ae34-cbf89fa4fa61,pedestrian:64
ccwvanq897y62wmo,150,5.0,81.0,25.0,496.0,1267.0,partial,092b5c40-14dc-11ec-ae34-cbf89fa4fa61,pedestrian:65
ccwvanq897y62wmo,180,6.0,98.0,34.0,486.0,1277.0,not-occluded,660f9150-510d-4a05-aa56-43cf4985e062,vehicle:21
ccwvanq897y62wmo,180,6.0,90.0,34.0,490.0,1174.0,not-occluded,9f8fdac0-a879-4343-bf87-60bdab3875a3,vehicle:8
ccwvanq897y62wmo,180,6.0,91.0,28.0,490.0,1306.0,not-occluded,e7b16f67-44a1-48c5-9eda-46422d751288,vehicle:27
ccwvanq897y62wmo,180,6.0,42.0,21.0,520.0,576.0,not-occluded,4048d80f-8705-4ff7-a9a1-2530fe9b86c9,vehicle:19
ccwvanq897y62wmo,180,6.0,50.0,17.0,492.0,1206.0,not-occluded,b5fc8f4a-fdf2-4e36-9096-1843decc32b1,vehicle:22
ccwvanq897y62wmo,180,6.0,230.0,110.0,451.0,1758.0,partial,52fefe2b-8116-4667-abea-3407be22cc8b,vehicle:29
ccwvanq897y62wmo,180,6.0,61.0,22.0,489.0,1143.0,not-occluded,a61064e7-a89c-4199-8f81-4099ea391daf,vehicle:13
ccwvanq897y62wmo,180,6.0,53.0,23.0,499.0,1034.0,not-occluded,211be680-14dc-11ec-ae34-cbf89fa4fa61,pedestrian:66
ccwvanq897y62wmo,180,6.0,53.0,20.0,495.0,1135.0,major,2873c880-14dc-11ec-ae34-cbf89fa4fa61,pedestrian:67
ccwvanq897y62wmo,180,6.0,51.0,20.0,492.0,1220.0,major,347e5d20-14dc-11ec-ae34-cbf89fa4fa61,pedestrian:68
ccwvanq897y62wmo,180,6.0,47.0,25.0,496.0,1237.0,partial,391daed0-14dc-11ec-ae34-cbf89fa4fa61,pedestrian:69
ccwvanq897y62wmo,210,7.0,100.0,42.0,489.0,1207.0,not-occluded,9f8fdac0-a879-4343-bf87-60bdab3875a3,vehicle:8
ccwvanq897y62wmo,210,7.0,109.0,46.0,481.0,1326.0,not-occluded,9be0589a-cf8e-40cb-8ea1-fe5016d6c4c4,vehicle:37
ccwvanq897y62wmo,210,7.0,43.0,21.0,520.0,568.0,not-occluded,4048d80f-8705-4ff7-a9a1-2530fe9b86c9,vehicle:19
ccwvanq897y62wmo,210,7.0,104.0,30.0,484.0,1355.0,partial,95907eb9-4d19-4bb0-b278-bc593407f208,vehicle:33
ccwvanq897y62wmo,210,7.0,64.0,18.0,487.0,1178.0,not-occluded,469e07b4-e035-44cd-80dc-d43d0b27bdb9,vehicle:31
ccwvanq897y62wmo,210,7.0,54.0,22.0,500.0,1038.0,not-occluded,efc72eaa-ba47-49d4-8de8-1277a4c55ae5,vehicle:39
ccwvanq897y62wmo,210,7.0,176.0,54.0,518.0,0.0,partial,df6c2597-0caf-4e4a-b718-fae36353971b,vehicle:26
ccwvanq897y62wmo,210,7.0,56.0,26.0,491.0,1269.0,not-occluded,b5fc8f4a-fdf2-4e36-9096-1843decc32b1,vehicle:22
ccwvanq897y62wmo,210,7.0,42.0,18.0,511.0,783.0,not-occluded,4f5d06a0-14dc-11ec-ae34-cbf89fa4fa61,pedestrian:70
ccwvanq897y62wmo,210,7.0,55.0,18.0,495.0,1170.0,major,5ead5060-14dc-11ec-ae34-cbf89fa4fa61,pedestrian:71
ccwvanq897y62wmo,240,8.0,124.0,47.0,486.0,1259.0,not-occluded,9f8fdac0-a879-4343-bf87-60bdab3875a3,vehicle:8
ccwvanq897y62wmo,240,8.0,113.0,34.0,485.0,1422.0,major,9be0589a-cf8e-40cb-8ea1-fe5016d6c4c4,vehicle:37
ccwvanq897y62wmo,240,8.0,54.0,27.0,502.0,1033.0,not-occluded,efc72eaa-ba47-49d4-8de8-1277a4c55ae5,vehicle:39
ccwvanq897y62wmo,240,8.0,44.0,23.0,526.0,547.0,not-occluded,4048d80f-8705-4ff7-a9a1-2530fe9b86c9,vehicle:19
ccwvanq897y62wmo,240,8.0,42.0,21.0,517.0,758.0,not-occluded,9d909c1c-9380-42f6-835d-195795a0c6cc,vehicle:32
ccwvanq897y62wmo,240,8.0,53.0,18.0,495.0,1199.0,partial,469e07b4-e035-44cd-80dc-d43d0b27bdb9,vehicle:31
ccwvanq897y62wmo,240,8.0,189.0,52.0,512.0,0.0,partial,461ab396-d90b-442d-9ca3-a8d32d361fe4,vehicle:40
ccwvanq897y62wmo,240,8.0,53.0,21.0,493.0,1301.0,not-occluded,9370cd44-4940-45ac-a29f-a10c014854b5,vehicle:42
ccwvanq897y62wmo,240,8.0,121.0,44.0,478.0,1403.0,not-occluded,89aea749-7199-4104-ac2d-720635ab1414,vehicle:43
ccwvanq897y62wmo,240,8.0,63.0,15.0,489.0,1210.0,not-occluded,910f4360-14dc-11ec-ae34-cbf89fa4fa61,pedestrian:72
ccwvanq897y62wmo,240,8.0,48.0,18.0,492.0,1217.0,partial,952f04d0-14dc-11ec-ae34-cbf89fa4fa61,pedestrian:73
ccwvanq897y62wmo,240,8.0,47.0,18.0,493.0,1232.0,major,a407fbb0-14dc-11ec-ae34-cbf89fa4fa61,pedestrian:74
ccwvanq897y62wmo,270,9.0,176.0,62.0,480.0,1323.0,not-occluded,9f8fdac0-a879-4343-bf87-60bdab3875a3,vehicle:8
ccwvanq897y62wmo,270,9.0,61.0,18.0,492.0,1214.0,major,469e07b4-e035-44cd-80dc-d43d0b27bdb9,vehicle:31
ccwvanq897y62wmo,270,9.0,52.0,27.0,531.0,478.0,not-occluded,4048d80f-8705-4ff7-a9a1-2530fe9b86c9,vehicle:19
ccwvanq897y62wmo,270,9.0,159.0,67.0,469.0,1490.0,not-occluded,9be0589a-cf8e-40cb-8ea1-fe5016d6c4c4,vehicle:37
ccwvanq897y62wmo,270,9.0,55.0,27.0,498.0,1289.0,not-occluded,f2c7a654-241e-4b89-bc8b-9e37a00b3ba8,vehicle:47
ccwvanq897y62wmo,270,9.0,47.0,22.0,523.0,681.0,not-occluded,9d909c1c-9380-42f6-835d-195795a0c6cc,vehicle:32
ccwvanq897y62wmo,270,9.0,55.0,25.0,508.0,992.0,not-occluded,efc72eaa-ba47-49d4-8de8-1277a4c55ae5,vehicle:39
ccwvanq897y62wmo,270,9.0,56.0,21.0,498.0,1185.0,not-occluded,cbd51a0b-6ae3-4530-87f4-c8d28266172c,vehicle:48
ccwvanq897y62wmo,270,9.0,50.0,17.0,503.0,1199.0,partial,cd9d9520-14dc-11ec-ae34-cbf89fa4fa61,pedestrian:75
cur2f5khlysq6n3s,0,0.0,118.0,51.0,488.0,1165.0,not-occluded,b8c0fe90-a302-11eb-989f-b95d2534f8f7,pedestrian:1
cur2f5khlysq6n3s,30,1.001,118.0,51.0,487.0,1100.0,not-occluded,b8c0fe90-a302-11eb-989f-b95d2534f8f7,pedestrian:1
cur2f5khlysq6n3s,60,2.002,118.0,51.0,484.0,1033.0,major,b8c0fe90-a302-11eb-989f-b95d2534f8f7,pedestrian:1
cur2f5khlysq6n3s,150,5.005,158.0,56.0,479.0,771.0,not-occluded,b8c0fe90-a302-11eb-989f-b95d2534f8f7,pedestrian:1
cur2f5khlysq6n3s,180,6.006,172.0,62.0,472.0,655.0,not-occluded,b8c0fe90-a302-11eb-989f-b95d2534f8f7,pedestrian:1
cur2f5khlysq6n3s,210,7.007000000000001,172.0,62.0,477.0,532.0,not-occluded,b8c0fe90-a302-11eb-989f-b95d2534f8f7,pedestrian:1
cur2f5khlysq6n3s,240,8.008,182.0,73.0,480.0,398.0,not-occluded,b8c0fe90-a302-11eb-989f-b95d2534f8f7,pedestrian:1
cur2f5khlysq6n3s,270,9.009,204.0,89.0,478.0,243.0,not-occluded,b8c0fe90-a302-11eb-989f-b95d2534f8f7,pedestrian:1
c3xr617eypf6qmne,60,2.002,217.0,66.0,424.0,1577.0,not-occluded,3f7f0740-a39b-11eb-ad96-553be306d07e,pedestrian:1
c9qf8y4qrqw3gl08,0,0.0,235.0,136.0,476.0,1346.0,not-occluded,b5a34294-8ecb-4bec-be5f-2211adbeaf11,vehicle:1
c9qf8y4qrqw3gl08,90,3.0,53.0,22.0,511.0,639.0,not-occluded,b31c24c6-bdbf-4f33-ba31-7827b790f5b1,vehicle:5
c9qf8y4qrqw3gl08,120,4.0,88.0,36.0,501.0,376.0,not-occluded,b31c24c6-bdbf-4f33-ba31-7827b790f5b1,vehicle:5
cmjikql8uehppox7,90,3.003,55.0,19.0,505.0,654.0,not-occluded,8f0befa0-a399-11eb-8db4-43eafe05b087,pedestrian:1
cmjikql8uehppox7,90,3.003,51.0,20.0,497.0,1027.0,not-occluded,91043d30-a399-11eb-8db4-43eafe05b087,pedestrian:2
cmjikql8uehppox7,90,3.003,50.0,14.0,497.0,1052.0,not-occluded,92be2230-a399-11eb-8db4-43eafe05b087,pedestrian:3
cmjikql8uehppox7,90,3.003,50.0,12.0,496.0,1062.0,partial,95135cd0-a399-11eb-8db4-43eafe05b087,pedestrian:4
cmjikql8uehppox7,120,4.004,68.0,25.0,502.0,589.0,not-occluded,8f0befa0-a399-11eb-8db4-43eafe05b087,pedestrian:1
cmjikql8uehppox7,120,4.004,52.0,20.0,495.0,1035.0,not-occluded,91043d30-a399-11eb-8db4-43eafe05b087,pedestrian:2
cmjikql8uehppox7,120,4.004,49.0,14.0,497.0,1061.0,not-occluded,92be2230-a399-11eb-8db4-43eafe05b087,pedestrian:3
cmjikql8uehppox7,120,4.004,52.0,12.0,494.0,1071.0,partial,95135cd0-a399-11eb-8db4-43eafe05b087,pedestrian:4
cmjikql8uehppox7,150,5.005,80.0,30.0,501.0,506.0,not-occluded,8f0befa0-a399-11eb-8db4-43eafe05b087,pedestrian:1
cmjikql8uehppox7,150,5.005,57.0,24.0,494.0,1037.0,partial,91043d30-a399-11eb-8db4-43eafe05b087,pedestrian:2
cmjikql8uehppox7,150,5.005,56.0,16.0,493.0,1065.0,not-occluded,92be2230-a399-11eb-8db4-43eafe05b087,pedestrian:3
cmjikql8uehppox7,150,5.005,55.0,14.0,493.0,1077.0,partial,95135cd0-a399-11eb-8db4-43eafe05b087,pedestrian:4
cmjikql8uehppox7,180,6.006,95.0,42.0,500.0,413.0,not-occluded,8f0befa0-a399-11eb-8db4-43eafe05b087,pedestrian:1
cmjikql8uehppox7,180,6.006,55.0,23.0,495.0,1041.0,major,91043d30-a399-11eb-8db4-43eafe05b087,pedestrian:2
cmjikql8uehppox7,180,6.006,56.0,16.0,492.0,1068.0,partial,92be2230-a399-11eb-8db4-43eafe05b087,pedestrian:3
cmjikql8uehppox7,180,6.006,56.0,14.0,493.0,1080.0,not-occluded,95135cd0-a399-11eb-8db4-43eafe05b087,pedestrian:4
cmjikql8uehppox7,210,7.007000000000001,103.0,45.0,500.0,323.0,not-occluded,8f0befa0-a399-11eb-8db4-43eafe05b087,pedestrian:1
cmjikql8uehppox7,210,7.007000000000001,58.0,24.0,493.0,1039.0,major,91043d30-a399-11eb-8db4-43eafe05b087,pedestrian:2
cmjikql8uehppox7,210,7.007000000000001,55.0,16.0,493.0,1070.0,partial,92be2230-a399-11eb-8db4-43eafe05b087,pedestrian:3
cmjikql8uehppox7,210,7.007000000000001,56.0,14.0,492.0,1080.0,not-occluded,95135cd0-a399-11eb-8db4-43eafe05b087,pedestrian:4
cmjikql8uehppox7,240,8.008,121.0,48.0,494.0,253.0,not-occluded,8f0befa0-a399-11eb-8db4-43eafe05b087,pedestrian:1
cmjikql8uehppox7,240,8.008,55.0,23.0,496.0,1034.0,major,91043d30-a399-11eb-8db4-43eafe05b087,pedestrian:2
cmjikql8uehppox7,240,8.008,57.0,16.0,492.0,1066.0,partial,92be2230-a399-11eb-8db4-43eafe05b087,pedestrian:3
cmjikql8uehppox7,240,8.008,62.0,19.0,490.0,1076.0,not-occluded,95135cd0-a399-11eb-8db4-43eafe05b087,pedestrian:4
cmjikql8uehppox7,270,9.009,128.0,51.0,497.0,152.0,not-occluded,8f0befa0-a399-11eb-8db4-43eafe05b087,pedestrian:1
cmjikql8uehppox7,270,9.009,62.0,28.0,494.0,1029.0,major,91043d30-a399-11eb-8db4-43eafe05b087,pedestrian:2
cmjikql8uehppox7,270,9.009,57.0,16.0,495.0,1066.0,partial,92be2230-a399-11eb-8db4-43eafe05b087,pedestrian:3
cmjikql8uehppox7,270,9.009,62.0,19.0,493.0,1074.0,not-occluded,95135cd0-a399-11eb-8db4-43eafe05b087,pedestrian:4
c867rw3bv6a8sgbp,150,5.0,90.0,49.0,452.0,181.0,partial,38a06da5-09ba-45f8-a310-e9d1051261c2,vehicle:2
c867rw3bv6a8sgbp,270,9.0,131.0,75.0,425.0,79.0,partial,e38e5cdc-a021-40d4-90c1-023ad8d2aa08,vehicle:6
cjrq1lo788j3figm,0,0.0,82.0,32.0,504.0,500.0,not-occluded,d9b71dc0-a616-11eb-aeb9-4fd28b49bd1a,pedestrian:1
cjrq1lo788j3figm,0,0.0,84.0,28.0,490.0,486.0,major,ddefe570-a616-11eb-aeb9-4fd28b49bd1a,pedestrian:2
cjrq1lo788j3figm,30,1.001,79.0,31.0,505.0,542.0,not-occluded,d9b71dc0-a616-11eb-aeb9-4fd28b49bd1a,pedestrian:1
cjrq1lo788j3figm,30,1.001,84.0,28.0,493.0,489.0,not-occluded,ddefe570-a616-11eb-aeb9-4fd28b49bd1a,pedestrian:2
cjrq1lo788j3figm,60,2.002,79.0,31.0,500.0,574.0,not-occluded,d9b71dc0-a616-11eb-aeb9-4fd28b49bd1a,pedestrian:1
cjrq1lo788j3figm,60,2.002,84.0,28.0,493.0,489.0,not-occluded,ddefe570-a616-11eb-aeb9-4fd28b49bd1a,pedestrian:2
cjrq1lo788j3figm,90,3.003,72.0,31.0,497.0,604.0,not-occluded,d9b71dc0-a616-11eb-aeb9-4fd28b49bd1a,pedestrian:1
cjrq1lo788j3figm,90,3.003,82.0,27.0,494.0,489.0,not-occluded,ddefe570-a616-11eb-aeb9-4fd28b49bd1a,pedestrian:2
cjrq1lo788j3figm,120,4.004,66.0,28.0,494.0,631.0,not-occluded,d9b71dc0-a616-11eb-aeb9-4fd28b49bd1a,pedestrian:1
cjrq1lo788j3figm,120,4.004,82.0,27.0,494.0,489.0,not-occluded,ddefe570-a616-11eb-aeb9-4fd28b49bd1a,pedestrian:2
cjrq1lo788j3figm,150,5.005,62.0,26.0,493.0,649.0,not-occluded,d9b71dc0-a616-11eb-aeb9-4fd28b49bd1a,pedestrian:1
cjrq1lo788j3figm,150,5.005,82.0,27.0,494.0,490.0,not-occluded,ddefe570-a616-11eb-aeb9-4fd28b49bd1a,pedestrian:2
cjrq1lo788j3figm,180,6.006,63.0,27.0,492.0,664.0,not-occluded,d9b71dc0-a616-11eb-aeb9-4fd28b49bd1a,pedestrian:1
cjrq1lo788j3figm,180,6.006,82.0,27.0,494.0,490.0,not-occluded,ddefe570-a616-11eb-aeb9-4fd28b49bd1a,pedestrian:2
cjrq1lo788j3figm,210,7.007000000000001,61.0,26.0,490.0,675.0,not-occluded,d9b71dc0-a616-11eb-aeb9-4fd28b49bd1a,pedestrian:1
cjrq1lo788j3figm,210,7.007000000000001,79.0,26.0,496.0,488.0,not-occluded,ddefe570-a616-11eb-aeb9-4fd28b49bd1a,pedestrian:2
cjrq1lo788j3figm,210,7.007000000000001,184.0,111.0,488.0,67.0,not-occluded,fc9fbb30-a616-11eb-aeb9-4fd28b49bd1a,pedestrian:3
cjrq1lo788j3figm,240,8.008,61.0,26.0,488.0,688.0,not-occluded,d9b71dc0-a616-11eb-aeb9-4fd28b49bd1a,pedestrian:1
cjrq1lo788j3figm,240,8.008,76.0,25.0,499.0,474.0,not-occluded,ddefe570-a616-11eb-aeb9-4fd28b49bd1a,pedestrian:2
cjrq1lo788j3figm,240,8.008,173.0,79.0,482.0,264.0,not-occluded,fc9fbb30-a616-11eb-aeb9-4fd28b49bd1a,pedestrian:3
cjrq1lo788j3figm,270,9.009,57.0,24.0,486.0,702.0,not-occluded,d9b71dc0-a616-11eb-aeb9-4fd28b49bd1a,pedestrian:1
cjrq1lo788j3figm,270,9.009,147.0,78.0,489.0,411.0,not-occluded,fc9fbb30-a616-11eb-aeb9-4fd28b49bd1a,pedestrian:3
c57qk2yog9rkjrof,0,0.0,105.0,41.0,477.0,1157.0,not-occluded,fb3047f0-8d44-11eb-a642-195756fa5637,pedestrian:1
c57qk2yog9rkjrof,0,0.0,45.0,15.0,503.0,168.0,not-occluded,01bc9c90-8d45-11eb-a642-195756fa5637,pedestrian:2
c57qk2yog9rkjrof,0,0.0,46.0,16.0,503.0,144.0,not-occluded,03961780-8d45-11eb-a642-195756fa5637,pedestrian:3
c57qk2yog9rkjrof,0,0.0,48.0,20.0,501.0,120.0,not-occluded,05d950c0-8d45-11eb-a642-195756fa5637,pedestrian:4
c57qk2yog9rkjrof,0,0.0,47.0,20.0,503.0,1063.0,,370a16c0-8d45-11eb-a642-195756fa5637,pedestrian:5
c57qk2yog9rkjrof,30,1.001,30.0,24.0,560.0,1308.0,major,fb3047f0-8d44-11eb-a642-195756fa5637,pedestrian:1
c57qk2yog9rkjrof,30,1.001,45.0,15.0,509.0,123.0,not-occluded,01bc9c90-8d45-11eb-a642-195756fa5637,pedestrian:2
c57qk2yog9rkjrof,30,1.001,46.0,16.0,509.0,96.0,not-occluded,03961780-8d45-11eb-a642-195756fa5637,pedestrian:3
c57qk2yog9rkjrof,30,1.001,50.0,21.0,507.0,69.0,not-occluded,05d950c0-8d45-11eb-a642-195756fa5637,pedestrian:4
c57qk2yog9rkjrof,30,1.001,47.0,20.0,505.0,1051.0,partial,370a16c0-8d45-11eb-a642-195756fa5637,pedestrian:5
c57qk2yog9rkjrof,30,1.001,45.0,19.0,506.0,1268.0,major,4ae259a0-8d45-11eb-a642-195756fa5637,pedestrian:6
c57qk2yog9rkjrof,60,2.002,45.0,15.0,516.0,75.0,not-occluded,01bc9c90-8d45-11eb-a642-195756fa5637,pedestrian:2
c57qk2yog9rkjrof,60,2.002,47.0,18.0,515.0,47.0,not-occluded,03961780-8d45-11eb-a642-195756fa5637,pedestrian:3
c57qk2yog9rkjrof,60,2.002,47.0,20.0,514.0,23.0,not-occluded,05d950c0-8d45-11eb-a642-195756fa5637,pedestrian:4
c57qk2yog9rkjrof,60,2.002,53.0,19.0,508.0,1249.0,,4ae259a0-8d45-11eb-a642-195756fa5637,pedestrian:6
c57qk2yog9rkjrof,90,3.003,46.0,15.0,517.0,18.0,not-occluded,01bc9c90-8d45-11eb-a642-195756fa5637,pedestrian:2
c57qk2yog9rkjrof,90,3.003,49.0,13.0,515.0,0.0,partial,03961780-8d45-11eb-a642-195756fa5637,pedestrian:3
c57qk2yog9rkjrof,90,3.003,55.0,17.0,508.0,1230.0,,4ae259a0-8d45-11eb-a642-195756fa5637,pedestrian:6
c57qk2yog9rkjrof,120,4.004,60.0,23.0,506.0,1200.0,,4ae259a0-8d45-11eb-a642-195756fa5637,pedestrian:6
c57qk2yog9rkjrof,120,4.004,65.0,27.0,510.0,950.0,,370a16c0-8d45-11eb-a642-195756fa5637,pedestrian:5
c57qk2yog9rkjrof,150,5.005,65.0,27.0,514.0,893.0,,370a16c0-8d45-11eb-a642-195756fa5637,pedestrian:5
c57qk2yog9rkjrof,180,6.006,61.0,25.0,521.0,794.0,,370a16c0-8d45-11eb-a642-195756fa5637,pedestrian:5
c57qk2yog9rkjrof,180,6.006,66.0,28.0,511.0,1071.0,,4ae259a0-8d45-11eb-a642-195756fa5637,pedestrian:6
c57qk2yog9rkjrof,210,7.007000000000001,63.0,26.0,540.0,681.0,,370a16c0-8d45-11eb-a642-195756fa5637,pedestrian:5
c57qk2yog9rkjrof,210,7.007000000000001,63.0,27.0,529.0,989.0,,4ae259a0-8d45-11eb-a642-195756fa5637,pedestrian:6
c57qk2yog9rkjrof,240,8.008,64.0,33.0,555.0,522.0,,370a16c0-8d45-11eb-a642-195756fa5637,pedestrian:5
c57qk2yog9rkjrof,240,8.008,74.0,28.0,534.0,873.0,,4ae259a0-8d45-11eb-a642-195756fa5637,pedestrian:6
c57qk2yog9rkjrof,270,9.009,96.0,51.0,555.0,94.0,,370a16c0-8d45-11eb-a642-195756fa5637,pedestrian:5
c57qk2yog9rkjrof,270,9.009,74.0,28.0,540.0,611.0,,4ae259a0-8d45-11eb-a642-195756fa5637,pedestrian:6
cn2criqbkdf6sjek,60,2.0,40.0,19.0,502.0,1017.0,not-occluded,b112cf30-2899-11ec-966b-215507c4fc62,pedestrian:22
cn2criqbkdf6sjek,90,3.0,68.0,32.0,519.0,1193.0,not-occluded,b7bce500-2899-11ec-966b-215507c4fc62,pedestrian:23
cn2criqbkdf6sjek,120,4.0,203.0,138.0,495.0,1697.0,not-occluded,dc6d6f3e-f77f-4743-beec-c53253ce3d4d,vehicle:6
cjrwwfsklc35urh0,0,0.0,90.0,29.0,505.0,1411.0,not-occluded,c7c30560-a14e-11eb-be1d-6bb1353eb5d7,pedestrian:1
cjrwwfsklc35urh0,0,0.0,86.0,37.0,499.0,1437.0,not-occluded,cc3bbc40-a14e-11eb-be1d-6bb1353eb5d7,pedestrian:2
cjrwwfsklc35urh0,0,0.0,87.0,29.0,498.0,1489.0,major,d3259a30-a14e-11eb-be1d-6bb1353eb5d7,pedestrian:3
cjrwwfsklc35urh0,0,0.0,86.0,29.0,499.0,1474.0,major,d6c2be20-a14e-11eb-be1d-6bb1353eb5d7,pedestrian:4
cjrwwfsklc35urh0,0,0.0,47.0,19.0,511.0,1157.0,not-occluded,dc220470-a14e-11eb-be1d-6bb1353eb5d7,pedestrian:5
cjrwwfsklc35urh0,30,1.001,90.0,29.0,505.0,1411.0,not-occluded,c7c30560-a14e-11eb-be1d-6bb1353eb5d7,pedestrian:1
cjrwwfsklc35urh0,30,1.001,86.0,37.0,499.0,1441.0,not-occluded,cc3bbc40-a14e-11eb-be1d-6bb1353eb5d7,pedestrian:2
cjrwwfsklc35urh0,30,1.001,82.0,27.0,501.0,1487.0,major,d3259a30-a14e-11eb-be1d-6bb1353eb5d7,pedestrian:3
cjrwwfsklc35urh0,30,1.001,86.0,29.0,499.0,1474.0,major,d6c2be20-a14e-11eb-be1d-6bb1353eb5d7,pedestrian:4
cjrwwfsklc35urh0,30,1.001,47.0,19.0,511.0,1157.0,not-occluded,dc220470-a14e-11eb-be1d-6bb1353eb5d7,pedestrian:5
cjrwwfsklc35urh0,60,2.002,88.0,28.0,506.0,1411.0,not-occluded,c7c30560-a14e-11eb-be1d-6bb1353eb5d7,pedestrian:1
cjrwwfsklc35urh0,60,2.002,84.0,36.0,500.0,1438.0,not-occluded,cc3bbc40-a14e-11eb-be1d-6bb1353eb5d7,pedestrian:2
cjrwwfsklc35urh0,60,2.002,79.0,26.0,503.0,1487.0,major,d3259a30-a14e-11eb-be1d-6bb1353eb5d7,pedestrian:3
cjrwwfsklc35urh0,60,2.002,86.0,29.0,499.0,1474.0,major,d6c2be20-a14e-11eb-be1d-6bb1353eb5d7,pedestrian:4
cjrwwfsklc35urh0,60,2.002,47.0,19.0,511.0,1157.0,not-occluded,dc220470-a14e-11eb-be1d-6bb1353eb5d7,pedestrian:5
cjrwwfsklc35urh0,90,3.003,90.0,29.0,506.0,1411.0,not-occluded,c7c30560-a14e-11eb-be1d-6bb1353eb5d7,pedestrian:1
cjrwwfsklc35urh0,90,3.003,84.0,36.0,500.0,1441.0,not-occluded,cc3bbc40-a14e-11eb-be1d-6bb1353eb5d7,pedestrian:2
cjrwwfsklc35urh0,90,3.003,77.0,25.0,504.0,1485.0,major,d3259a30-a14e-11eb-be1d-6bb1353eb5d7,pedestrian:3
cjrwwfsklc35urh0,90,3.003,84.0,28.0,500.0,1473.0,major,d6c2be20-a14e-11eb-be1d-6bb1353eb5d7,pedestrian:4
cjrwwfsklc35urh0,90,3.003,48.0,19.0,511.0,1157.0,not-occluded,dc220470-a14e-11eb-be1d-6bb1353eb5d7,pedestrian:5
cjrwwfsklc35urh0,120,4.004,92.0,30.0,505.0,1411.0,not-occluded,c7c30560-a14e-11eb-be1d-6bb1353eb5d7,pedestrian:1
cjrwwfsklc35urh0,120,4.004,86.0,37.0,499.0,1436.0,not-occluded,cc3bbc40-a14e-11eb-be1d-6bb1353eb5d7,pedestrian:2
cjrwwfsklc35urh0,120,4.004,79.0,26.0,503.0,1485.0,major,d3259a30-a14e-11eb-be1d-6bb1353eb5d7,pedestrian:3
cjrwwfsklc35urh0,120,4.004,84.0,28.0,501.0,1473.0,major,d6c2be20-a14e-11eb-be1d-6bb1353eb5d7,pedestrian:4
cjrwwfsklc35urh0,120,4.004,47.0,19.0,511.0,1157.0,not-occluded,dc220470-a14e-11eb-be1d-6bb1353eb5d7,pedestrian:5
cjrwwfsklc35urh0,150,5.005,92.0,30.0,504.0,1411.0,not-occluded,c7c30560-a14e-11eb-be1d-6bb1353eb5d7,pedestrian:1
cjrwwfsklc35urh0,150,5.005,84.0,36.0,500.0,1429.0,not-occluded,cc3bbc40-a14e-11eb-be1d-6bb1353eb5d7,pedestrian:2
cjrwwfsklc35urh0,150,5.005,82.0,27.0,501.0,1485.0,major,d3259a30-a14e-11eb-be1d-6bb1353eb5d7,pedestrian:3
